Trust_Event_Id,Frame_Id,Event_Id,Trustee,Trustor,Is_One_Hop,Event_Type,Has_Dropped,Has_Modified,MDR,MMR,Type_MMR,Type_MDR
26152,256,784,39,31,1,3,0,0,4.8780487804878,4.85875706214689,5.97826086956522,4.85436893203883
26153,256,784,16,5,0,3,0,0,4.34782608695652,4.90261920752183,5.3475935828877,4.81927710843374
26154,256,784,16,6,0,3,0,0,4.34782608695652,4.90261920752183,5.3475935828877,4.81927710843374
26155,256,784,16,8,0,3,0,0,4.34782608695652,4.90261920752183,5.3475935828877,4.81927710843374
26156,256,784,16,11,0,3,0,0,4.34782608695652,4.90261920752183,5.3475935828877,4.81927710843374
26157,256,784,16,12,0,3,0,0,4.34782608695652,4.90261920752183,5.3475935828877,4.81927710843374
26158,256,784,16,25,0,3,0,0,4.34782608695652,4.90261920752183,5.3475935828877,4.81927710843374
26159,256,784,16,27,0,3,0,0,4.34782608695652,4.90261920752183,5.3475935828877,4.81927710843374
26160,256,784,16,30,0,3,0,0,4.34782608695652,4.90261920752183,5.3475935828877,4.81927710843374
26161,256,784,16,31,0,3,0,0,4.34782608695652,4.90261920752183,5.3475935828877,4.81927710843374
26162,256,784,16,45,0,3,0,0,4.34782608695652,4.90261920752183,5.3475935828877,4.81927710843374
26163,256,785,25,1,1,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26164,256,785,25,3,1,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26165,256,785,25,5,1,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26166,256,785,25,6,1,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26167,256,785,25,8,1,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26168,256,785,25,9,1,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26169,256,785,25,11,1,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26170,256,785,1,17,1,3,0,0,6.15384615384615,4.78468899521531,4.18848167539267,5.55555555555556
26171,256,785,3,12,1,3,0,0,3.08641975308642,5.19480519480519,4.07608695652174,2.65486725663717
26172,256,785,3,14,1,3,0,0,3.08641975308642,5.19480519480519,4.07608695652174,2.65486725663717
26173,256,785,3,16,1,3,0,0,3.08641975308642,5.19480519480519,4.07608695652174,2.65486725663717
26174,256,785,3,19,1,3,0,0,3.08641975308642,5.19480519480519,4.07608695652174,2.65486725663717
26175,256,785,3,26,1,3,0,0,3.08641975308642,5.19480519480519,4.07608695652174,2.65486725663717
26176,256,785,3,34,1,3,0,0,3.08641975308642,5.19480519480519,4.07608695652174,2.65486725663717
26177,256,785,5,4,1,3,0,0,4.40251572327044,4.995904995905,3.61757105943152,4.49438202247191
26178,256,785,6,12,1,3,0,0,5.61797752808989,3.83480825958702,4.22077922077922,5.06329113924051
26179,256,785,8,12,1,3,0,0,5.35714285714286,4.58430458430458,4.87465181058496,3.53982300884956
26180,256,785,8,26,1,3,0,0,5.35714285714286,4.58430458430458,4.87465181058496,3.53982300884956
26181,256,785,9,4,1,3,0,0,4.89510489510489,4.93827160493827,5.0185873605948,4.80769230769231
26182,256,785,11,4,1,3,0,0,5.4421768707483,4.69522240527183,3.07017543859649,4.44444444444444
26183,256,785,25,4,0,3,0,1,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26184,256,785,25,12,0,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26185,256,785,25,14,0,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26186,256,785,25,16,0,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26187,256,785,25,17,0,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26188,256,785,25,19,0,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26189,256,785,25,26,0,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26190,256,785,25,34,0,3,0,0,5.38461538461539,4.12371134020619,3.53634577603143,5.15463917525773
26191,257,786,5,3,1,3,0,0,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26192,257,786,5,4,1,3,0,0,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26193,257,786,5,8,1,3,0,0,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26194,257,786,5,9,1,3,0,0,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26195,257,786,5,11,1,3,0,0,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26196,257,786,5,25,1,3,0,0,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26197,257,786,3,6,1,3,0,0,3.06748466257669,5.15021459227468,4.01069518716578,2.63157894736842
26198,257,786,3,12,1,3,0,0,3.06748466257669,5.15021459227468,4.01069518716578,2.63157894736842
26199,257,786,3,14,1,3,0,0,3.06748466257669,5.15021459227468,4.01069518716578,2.63157894736842
26200,257,786,3,16,1,3,0,0,3.06748466257669,5.15021459227468,4.01069518716578,2.63157894736842
26201,257,786,3,19,1,3,0,0,3.06748466257669,5.15021459227468,4.01069518716578,2.63157894736842
26202,257,786,3,26,1,3,0,0,3.06748466257669,5.15021459227468,4.01069518716578,2.63157894736842
26203,257,786,3,34,1,3,0,0,3.06748466257669,5.15021459227468,4.01069518716578,2.63157894736842
26204,257,786,8,6,1,3,1,0,5.91715976331361,4.57364341085271,4.85436893203883,4.3859649122807
26205,257,786,8,12,1,3,1,0,5.91715976331361,4.57364341085271,4.85436893203883,4.3859649122807
26206,257,786,8,26,1,3,1,0,5.91715976331361,4.57364341085271,4.85436893203883,4.3859649122807
26207,257,786,9,1,1,3,0,0,4.86111111111111,4.92813141683778,5,4.76190476190476
26208,257,786,9,6,1,3,0,0,4.86111111111111,4.92813141683778,5,4.76190476190476
26209,257,786,11,1,1,3,0,0,5.40540540540541,4.6875,3.05676855895197,4.3956043956044
26210,257,786,11,6,1,3,0,0,5.40540540540541,4.6875,3.05676855895197,4.3956043956044
26211,257,786,25,1,1,3,0,0,5.34351145038168,4.24164524421594,3.71819960861057,5.10204081632653
26212,257,786,25,6,1,3,0,1,5.34351145038168,4.24164524421594,3.71819960861057,5.10204081632653
26213,257,786,5,1,0,3,0,0,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26214,257,786,5,6,0,3,0,1,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26215,257,786,5,12,0,3,0,0,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26216,257,786,5,14,0,3,0,0,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26217,257,786,5,16,0,3,0,0,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26218,257,786,5,19,0,3,0,0,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26219,257,786,5,26,0,3,0,0,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26220,257,786,5,34,0,3,0,0,4.375,5.02024291497976,3.74064837905237,4.44444444444444
26221,257,787,14,3,1,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26222,257,787,14,12,1,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26223,257,787,14,15,1,3,0,1,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26224,257,787,14,16,1,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26225,257,787,14,19,1,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26226,257,787,14,22,1,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26227,257,787,14,26,1,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26228,257,787,14,28,1,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26229,257,787,14,29,1,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26230,257,787,14,34,1,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26231,257,787,14,39,1,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26232,257,787,3,5,1,3,0,0,3.06748466257669,5.15021459227468,4.01069518716578,2.63157894736842
26233,257,787,3,6,1,3,0,0,3.06748466257669,5.15021459227468,4.01069518716578,2.63157894736842
26234,257,787,3,8,1,3,0,0,3.06748466257669,5.15021459227468,4.01069518716578,2.63157894736842
26235,257,787,3,11,1,3,0,0,3.06748466257669,5.15021459227468,4.01069518716578,2.63157894736842
26236,257,787,3,25,1,3,0,0,3.06748466257669,5.15021459227468,4.01069518716578,2.63157894736842
26237,257,787,12,6,1,3,0,0,4.8780487804878,4.34782608695652,4.07239819004525,5.47945205479452
26238,257,787,12,8,1,3,0,0,4.8780487804878,4.34782608695652,4.07239819004525,5.47945205479452
26239,257,787,15,20,1,3,0,0,4.54545454545455,4.78260869565217,5.10204081632653,6.75675675675676
26240,257,787,15,31,1,3,0,0,4.54545454545455,4.78260869565217,5.10204081632653,6.75675675675676
26241,257,787,16,20,1,3,0,0,4.31654676258993,4.8993288590604,5.33807829181495,4.76190476190476
26242,257,787,22,20,1,3,0,0,6.66666666666667,5.07745266781411,4.48877805486284,3.57142857142857
26243,257,787,22,27,1,3,0,1,6.66666666666667,5.07745266781411,4.48877805486284,3.57142857142857
26244,257,787,22,31,1,3,0,0,6.66666666666667,5.07745266781411,4.48877805486284,3.57142857142857
26245,257,787,26,8,1,3,1,0,5.40540540540541,4.3046357615894,4.35967302452316,5
26246,257,787,28,20,1,3,0,0,4.46428571428571,5.24534686971235,5.7742782152231,5.95238095238095
26247,257,787,28,30,1,3,0,0,4.46428571428571,5.24534686971235,5.7742782152231,5.95238095238095
26248,257,787,28,31,1,3,0,0,4.46428571428571,5.24534686971235,5.7742782152231,5.95238095238095
26249,257,787,29,20,1,3,0,0,2.98507462686567,3.2069970845481,3.69127516778524,1.96078431372549
26250,257,787,29,30,1,3,0,0,2.98507462686567,3.2069970845481,3.69127516778524,1.96078431372549
26251,257,787,29,31,1,3,0,1,2.98507462686567,3.2069970845481,3.69127516778524,1.96078431372549
26252,257,787,39,20,1,3,0,0,4.83870967741935,4.84234234234234,5.94594594594595,4.80769230769231
26253,257,787,39,30,1,3,0,0,4.83870967741935,4.84234234234234,5.94594594594595,4.80769230769231
26254,257,787,39,31,1,3,0,0,4.83870967741935,4.84234234234234,5.94594594594595,4.80769230769231
26255,257,787,14,5,0,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26256,257,787,14,6,0,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26257,257,787,14,8,0,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26258,257,787,14,11,0,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26259,257,787,14,20,0,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26260,257,787,14,25,0,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26261,257,787,14,27,0,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26262,257,787,14,30,0,3,0,0,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26263,257,787,14,31,0,3,0,1,5.29801324503311,5.39452495974235,5.11945392491468,5.10204081632653
26264,259,788,51,10,1,3,0,1,0,7.14285714285714,7.14285714285714,0
26265,259,788,51,40,1,3,0,0,0,7.14285714285714,7.14285714285714,0
26266,259,788,51,43,1,3,0,0,0,7.14285714285714,7.14285714285714,0
26267,259,788,51,47,1,3,0,0,0,7.14285714285714,7.14285714285714,0
26268,259,788,51,52,1,3,0,1,0,7.14285714285714,7.14285714285714,0
26269,259,788,51,55,1,3,0,0,0,7.14285714285714,7.14285714285714,0
26270,259,788,51,57,1,3,0,0,0,7.14285714285714,7.14285714285714,0
26271,259,788,51,58,1,3,0,0,0,7.14285714285714,7.14285714285714,0
26272,259,788,51,63,1,3,0,0,0,7.14285714285714,7.14285714285714,0
26273,259,788,51,67,1,3,0,0,0,7.14285714285714,7.14285714285714,0
26274,259,788,10,2,1,3,0,0,10,0,0,10
26275,259,788,40,35,1,3,0,0,10.5263157894737,3.84615384615385,3.84615384615385,10.5263157894737
26276,259,788,40,38,1,3,0,0,10.5263157894737,3.84615384615385,3.84615384615385,10.5263157894737
26277,259,788,40,46,1,3,0,0,10.5263157894737,3.84615384615385,3.84615384615385,10.5263157894737
26278,259,788,40,48,1,3,0,0,10.5263157894737,3.84615384615385,3.84615384615385,10.5263157894737
26279,259,788,40,50,1,3,0,0,10.5263157894737,3.84615384615385,3.84615384615385,10.5263157894737
26280,259,788,40,53,1,3,0,0,10.5263157894737,3.84615384615385,3.84615384615385,10.5263157894737
26281,259,788,43,35,1,3,0,0,0,7.47126436781609,7.47126436781609,0
26282,259,788,43,38,1,3,0,0,0,7.47126436781609,7.47126436781609,0
26283,259,788,43,48,1,3,0,0,0,7.47126436781609,7.47126436781609,0
26284,259,788,43,50,1,3,0,0,0,7.47126436781609,7.47126436781609,0
26285,259,788,43,53,1,3,0,0,0,7.47126436781609,7.47126436781609,0
26286,259,788,52,2,1,3,0,0,0,4.05405405405405,3.42465753424658,0
26287,259,788,52,48,1,3,0,0,0,4.05405405405405,3.42465753424658,0
26288,259,788,52,50,1,3,0,0,0,4.05405405405405,3.42465753424658,0
26289,259,788,57,2,1,3,1,0,10,6.25,6.36363636363636,10
26290,259,788,57,46,1,3,1,0,10,6.25,6.36363636363636,10
26291,259,788,57,48,1,3,1,0,10,6.25,6.36363636363636,10
26292,259,788,57,50,1,3,1,0,10,6.25,6.36363636363636,10
26293,259,788,57,53,1,3,1,0,10,6.25,6.36363636363636,10
26294,259,788,58,2,1,3,0,0,0,11.1111111111111,11.1111111111111,0
26295,259,788,58,48,1,3,0,0,0,11.1111111111111,11.1111111111111,0
26296,259,788,58,50,1,3,0,0,0,11.1111111111111,11.1111111111111,0
26297,259,788,63,2,1,3,0,0,0,0,0,0
26298,259,788,51,2,0,3,0,0,0,7.14285714285714,7.14285714285714,0
26299,259,788,51,35,0,3,0,1,0,7.14285714285714,7.14285714285714,0
26300,259,788,51,38,0,3,0,0,0,7.14285714285714,7.14285714285714,0
26301,259,788,51,46,0,3,0,0,0,7.14285714285714,7.14285714285714,0
26302,259,788,51,48,0,3,0,0,0,7.14285714285714,7.14285714285714,0
26303,259,788,51,50,0,3,0,0,0,7.14285714285714,7.14285714285714,0
26304,259,788,51,53,0,3,0,0,0,7.14285714285714,7.14285714285714,0
26305,260,789,4,5,1,3,0,0,2.1505376344086,5.03401360544218,3.74331550802139,3.33333333333333
26306,260,789,4,9,1,3,0,0,2.1505376344086,5.03401360544218,3.74331550802139,3.33333333333333
26307,260,789,4,11,1,3,0,0,2.1505376344086,5.03401360544218,3.74331550802139,3.33333333333333
26308,260,789,4,17,1,3,0,1,2.1505376344086,5.03401360544218,3.74331550802139,3.33333333333333
26309,260,789,5,3,1,3,0,0,4.34782608695652,5.08885298869144,3.96039603960396,4.3956043956044
26310,260,789,5,8,1,3,0,0,4.34782608695652,5.08885298869144,3.96039603960396,4.3956043956044
26311,260,789,5,25,1,3,0,1,4.34782608695652,5.08885298869144,3.96039603960396,4.3956043956044
26312,260,789,9,1,1,3,0,0,4.82758620689655,4.9079754601227,4.96323529411765,4.71698113207547
26313,260,789,9,6,1,3,0,0,4.82758620689655,4.9079754601227,4.96323529411765,4.71698113207547
26314,260,789,9,8,1,3,0,0,4.82758620689655,4.9079754601227,4.96323529411765,4.71698113207547
26315,260,789,9,25,1,3,0,0,4.82758620689655,4.9079754601227,4.96323529411765,4.71698113207547
26316,260,789,11,1,1,3,0,0,5.36912751677852,4.83606557377049,3.46320346320346,4.34782608695652
26317,260,789,11,6,1,3,0,1,5.36912751677852,4.83606557377049,3.46320346320346,4.34782608695652
26318,260,789,11,8,1,3,0,1,5.36912751677852,4.83606557377049,3.46320346320346,4.34782608695652
26319,260,789,11,25,1,3,0,0,5.36912751677852,4.83606557377049,3.46320346320346,4.34782608695652
26320,260,789,17,1,1,3,0,0,4.93827160493827,4.6875,3.73134328358209,4.76190476190476
26321,260,789,4,1,0,3,0,0,2.1505376344086,5.03401360544218,3.74331550802139,3.33333333333333
26322,260,789,4,3,0,3,0,0,2.1505376344086,5.03401360544218,3.74331550802139,3.33333333333333
26323,260,789,4,6,0,3,0,0,2.1505376344086,5.03401360544218,3.74331550802139,3.33333333333333
26324,260,789,4,8,0,3,0,0,2.1505376344086,5.03401360544218,3.74331550802139,3.33333333333333
26325,260,789,4,25,0,3,0,0,2.1505376344086,5.03401360544218,3.74331550802139,3.33333333333333
26326,260,790,30,15,1,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26327,260,790,30,20,1,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26328,260,790,30,21,1,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26329,260,790,30,28,1,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26330,260,790,30,29,1,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26331,260,790,30,31,1,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26332,260,790,30,39,1,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26333,260,790,30,45,1,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26334,260,790,15,14,1,3,0,0,4.5045045045045,4.74137931034483,5.0251256281407,6.66666666666667
26335,260,790,15,16,1,3,0,0,4.5045045045045,4.74137931034483,5.0251256281407,6.66666666666667
26336,260,790,15,19,1,3,0,0,4.5045045045045,4.74137931034483,5.0251256281407,6.66666666666667
26337,260,790,15,22,1,3,0,0,4.5045045045045,4.74137931034483,5.0251256281407,6.66666666666667
26338,260,790,15,26,1,3,0,0,4.5045045045045,4.74137931034483,5.0251256281407,6.66666666666667
26339,260,790,15,34,1,3,0,0,4.5045045045045,4.74137931034483,5.0251256281407,6.66666666666667
26340,260,790,20,16,1,3,0,0,8.82352941176471,4.27350427350427,4.22535211267606,8.51063829787234
26341,260,790,20,22,1,3,0,0,8.82352941176471,4.27350427350427,4.22535211267606,8.51063829787234
26342,260,790,20,27,1,3,0,0,8.82352941176471,4.27350427350427,4.22535211267606,8.51063829787234
26343,260,790,21,32,1,3,0,0,4.8780487804878,5.5045871559633,5.55555555555556,5
26344,260,790,21,41,1,3,0,0,4.8780487804878,5.5045871559633,5.55555555555556,5
26345,260,790,21,44,1,3,0,0,4.8780487804878,5.5045871559633,5.55555555555556,5
26346,260,790,21,46,1,3,0,0,4.8780487804878,5.5045871559633,5.55555555555556,5
26347,260,790,28,12,1,3,0,0,4.42477876106195,5.36013400335008,5.94315245478036,5.88235294117647
26348,260,790,28,14,1,3,0,1,4.42477876106195,5.36013400335008,5.94315245478036,5.88235294117647
26349,260,790,28,16,1,3,0,0,4.42477876106195,5.36013400335008,5.94315245478036,5.88235294117647
26350,260,790,28,22,1,3,0,0,4.42477876106195,5.36013400335008,5.94315245478036,5.88235294117647
26351,260,790,28,26,1,3,0,0,4.42477876106195,5.36013400335008,5.94315245478036,5.88235294117647
26352,260,790,28,34,1,3,0,0,4.42477876106195,5.36013400335008,5.94315245478036,5.88235294117647
26353,260,790,29,12,1,3,0,0,2.94117647058824,3.15186246418338,3.61842105263158,1.92307692307692
26354,260,790,29,14,1,3,0,0,2.94117647058824,3.15186246418338,3.61842105263158,1.92307692307692
26355,260,790,29,16,1,3,0,0,2.94117647058824,3.15186246418338,3.61842105263158,1.92307692307692
26356,260,790,29,22,1,3,0,0,2.94117647058824,3.15186246418338,3.61842105263158,1.92307692307692
26357,260,790,29,26,1,3,0,0,2.94117647058824,3.15186246418338,3.61842105263158,1.92307692307692
26358,260,790,29,34,1,3,0,0,2.94117647058824,3.15186246418338,3.61842105263158,1.92307692307692
26359,260,790,31,22,1,3,0,0,6.25,5.69259962049336,5.56962025316456,7.69230769230769
26360,260,790,31,27,1,3,0,0,6.25,5.69259962049336,5.56962025316456,7.69230769230769
26361,260,790,39,12,1,3,0,0,4.8,4.80446927374302,5.87188612099644,4.76190476190476
26362,260,790,39,14,1,3,0,0,4.8,4.80446927374302,5.87188612099644,4.76190476190476
26363,260,790,39,16,1,3,0,0,4.8,4.80446927374302,5.87188612099644,4.76190476190476
26364,260,790,39,19,1,3,0,0,4.8,4.80446927374302,5.87188612099644,4.76190476190476
26365,260,790,39,22,1,3,0,0,4.8,4.80446927374302,5.87188612099644,4.76190476190476
26366,260,790,39,26,1,3,0,0,4.8,4.80446927374302,5.87188612099644,4.76190476190476
26367,260,790,39,34,1,3,0,0,4.8,4.80446927374302,5.87188612099644,4.76190476190476
26368,260,790,45,27,1,3,0,0,0,4.92505353319058,5.10948905109489,0
26369,260,790,45,32,1,3,0,0,0,4.92505353319058,5.10948905109489,0
26370,260,790,45,36,1,3,0,0,0,4.92505353319058,5.10948905109489,0
26371,260,790,45,41,1,3,0,0,0,4.92505353319058,5.10948905109489,0
26372,260,790,45,44,1,3,0,0,0,4.92505353319058,5.10948905109489,0
26373,260,790,30,12,0,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26374,260,790,30,14,0,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26375,260,790,30,16,0,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26376,260,790,30,19,0,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26377,260,790,30,22,0,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26378,260,790,30,26,0,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26379,260,790,30,27,0,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26380,260,790,30,32,0,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26381,260,790,30,34,0,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26382,260,790,30,36,0,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26383,260,790,30,41,0,3,0,1,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26384,260,790,30,44,0,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26385,260,790,30,46,0,3,0,0,5.26315789473684,6.43776824034335,5.8252427184466,3.44827586206897
26386,260,791,51,10,1,3,0,0,0,5.47945205479452,5.47945205479452,0
26387,260,791,51,40,1,3,0,0,0,5.47945205479452,5.47945205479452,0
26388,260,791,51,43,1,3,0,0,0,5.47945205479452,5.47945205479452,0
26389,260,791,51,47,1,3,0,0,0,5.47945205479452,5.47945205479452,0
26390,260,791,51,52,1,3,0,0,0,5.47945205479452,5.47945205479452,0
26391,260,791,51,55,1,3,0,0,0,5.47945205479452,5.47945205479452,0
26392,260,791,51,57,1,3,0,0,0,5.47945205479452,5.47945205479452,0
26393,260,791,51,58,1,3,0,0,0,5.47945205479452,5.47945205479452,0
26394,260,791,51,63,1,3,0,0,0,5.47945205479452,5.47945205479452,0
26395,260,791,51,67,1,3,0,0,0,5.47945205479452,5.47945205479452,0
26396,260,791,10,2,1,3,0,0,9.09090909090909,0,0,9.09090909090909
26397,260,791,40,35,1,3,0,0,10.2564102564103,3.77358490566038,3.77358490566038,10.2564102564103
26398,260,791,40,38,1,3,0,0,10.2564102564103,3.77358490566038,3.77358490566038,10.2564102564103
26399,260,791,40,46,1,3,0,0,10.2564102564103,3.77358490566038,3.77358490566038,10.2564102564103
26400,260,791,40,48,1,3,0,0,10.2564102564103,3.77358490566038,3.77358490566038,10.2564102564103
26401,260,791,40,50,1,3,0,0,10.2564102564103,3.77358490566038,3.77358490566038,10.2564102564103
26402,260,791,40,53,1,3,0,0,10.2564102564103,3.77358490566038,3.77358490566038,10.2564102564103
26403,260,791,43,35,1,3,0,0,0,7.82122905027933,7.82122905027933,0
26404,260,791,43,38,1,3,0,0,0,7.82122905027933,7.82122905027933,0
26405,260,791,43,48,1,3,0,1,0,7.82122905027933,7.82122905027933,0
26406,260,791,43,50,1,3,0,0,0,7.82122905027933,7.82122905027933,0
26407,260,791,43,53,1,3,0,0,0,7.82122905027933,7.82122905027933,0
26408,260,791,52,2,1,3,0,0,0,3.97350993377483,3.35570469798658,0
26409,260,791,52,48,1,3,0,0,0,3.97350993377483,3.35570469798658,0
26410,260,791,52,50,1,3,0,0,0,3.97350993377483,3.35570469798658,0
26411,260,791,57,2,1,3,0,0,9.67741935483871,6.11353711790393,6.22222222222222,9.67741935483871
26412,260,791,57,46,1,3,0,0,9.67741935483871,6.11353711790393,6.22222222222222,9.67741935483871
26413,260,791,57,48,1,3,0,0,9.67741935483871,6.11353711790393,6.22222222222222,9.67741935483871
26414,260,791,57,50,1,3,0,0,9.67741935483871,6.11353711790393,6.22222222222222,9.67741935483871
26415,260,791,57,53,1,3,0,0,9.67741935483871,6.11353711790393,6.22222222222222,9.67741935483871
26416,260,791,58,2,1,3,0,0,0,9.52380952380952,9.52380952380952,0
26417,260,791,58,48,1,3,0,0,0,9.52380952380952,9.52380952380952,0
26418,260,791,58,50,1,3,0,0,0,9.52380952380952,9.52380952380952,0
26419,260,791,63,2,1,3,0,0,0,0,0,0
26420,260,791,51,2,0,3,0,0,0,5.47945205479452,5.47945205479452,0
26421,260,791,51,35,0,3,0,0,0,5.47945205479452,5.47945205479452,0
26422,260,791,51,38,0,3,0,0,0,5.47945205479452,5.47945205479452,0
26423,260,791,51,46,0,3,0,0,0,5.47945205479452,5.47945205479452,0
26424,260,791,51,48,0,3,0,0,0,5.47945205479452,5.47945205479452,0
26425,260,791,51,50,0,3,0,0,0,5.47945205479452,5.47945205479452,0
26426,260,791,51,53,0,3,0,0,0,5.47945205479452,5.47945205479452,0
26427,261,792,4,5,1,3,0,0,2.12765957446809,4.97311827956989,3.57142857142857,3.2258064516129
26428,261,792,4,9,1,3,0,0,2.12765957446809,4.97311827956989,3.57142857142857,3.2258064516129
26429,261,792,4,11,1,3,0,0,2.12765957446809,4.97311827956989,3.57142857142857,3.2258064516129
26430,261,792,4,17,1,3,0,0,2.12765957446809,4.97311827956989,3.57142857142857,3.2258064516129
26431,261,792,5,3,1,3,0,0,4.32098765432099,5.07655116841257,3.93120393120393,4.34782608695652
26432,261,792,5,8,1,3,0,0,4.32098765432099,5.07655116841257,3.93120393120393,4.34782608695652
26433,261,792,5,25,1,3,0,0,4.32098765432099,5.07655116841257,3.93120393120393,4.34782608695652
26434,261,792,9,1,1,3,0,0,4.79452054794521,4.88798370672098,4.92700729927007,4.67289719626168
26435,261,792,9,6,1,3,0,0,4.79452054794521,4.88798370672098,4.92700729927007,4.67289719626168
26436,261,792,9,8,1,3,0,0,4.79452054794521,4.88798370672098,4.92700729927007,4.67289719626168
26437,261,792,9,25,1,3,0,0,4.79452054794521,4.88798370672098,4.92700729927007,4.67289719626168
26438,261,792,11,1,1,3,0,0,5.33333333333333,4.8202614379085,3.43347639484979,4.3010752688172
26439,261,792,11,6,1,3,0,0,5.33333333333333,4.8202614379085,3.43347639484979,4.3010752688172
26440,261,792,11,8,1,3,0,0,5.33333333333333,4.8202614379085,3.43347639484979,4.3010752688172
26441,261,792,11,25,1,3,0,0,5.33333333333333,4.8202614379085,3.43347639484979,4.3010752688172
26442,261,792,17,1,1,3,0,0,4.8780487804878,4.66321243523316,3.7037037037037,4.65116279069767
26443,261,792,4,1,0,3,0,0,2.12765957446809,4.97311827956989,3.57142857142857,3.2258064516129
26444,261,792,4,3,0,3,0,0,2.12765957446809,4.97311827956989,3.57142857142857,3.2258064516129
